titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-279.581681
EnergieHeffing_AardGas;-699.402947
GasNet_Vastrecht;-232.318001
Elektriciteit_maatschappelijk;-4037.57992
EnergieHeffing_Elektriciteit;-767.747468
ElektriciteitsNet_Vastrecht;-772.966239
Utiliteit_Eigenaar_VergoedingLabelSprong;-1072.66902
Utiliteit_Eigenaar_VergoedingZonPV;0
Utiliteit_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-120.65962
Leverancier_Vastrecht_RestWarmte;-168.264666
Leverancier_Vastrecht_BioWKK;-45.73094
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-267.903669
Leverancier_Warmte_RestWarmte;-363.162887
Leverancier_Warmte_BioWKK;-91.7642443
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-309.342951
Comfort_Koude_WKO;0
