titel;bedrag
[text];[MEUR/Yr]
EmissieRechten_CO2Woning;0
EmissieRechten_CO2UitlegWoning;0
EmissieRechten_CO2Utiliteit;0
EmissieRechten_CO2UitlegUtil;0
EmissieRechten_CO2Glastuinbouw;0
EmissieRechten_CO2UitlegGlTb;0
GasNet_Netkosten_Woning;-994.036071
GasNet_Netkosten_UitlegWoning;-21.3074325
GasNet_Netkosten_Utiliteit;-181.249429
GasNet_Netkosten_UitlegUtil;-21.6582398
GasNet_Netkosten_Glastuinbouw;-119.560256
GasNet_Netkosten_UitlegGlTb;0
Woning_Gebruiker_maatschappelijk;1948.04384
UitlegWoning_Gebruiker_maatschappelijk;41.8488485
Utiliteit_Gebruiker_maatschappelijk;373.632094
UitlegUtil_Gebruiker_maatschappelijk;42.6350193
Glastuinbouw_Gebruiker_maatschappelijk;272.213082
UitlegGlTb_Gebruiker_maatschappelijk;0
WijkDistributeur_GeoThermie_bijstook;118.719135
WijkDistributeur_RestWarmte_bijstook;77.8454958
WijkDistributeur_BioWKK_bijstook;10.2512679
WijkDistributeur_WijkWKK_bijstook;0
