titel;bedrag
[text];[MEUR/Yr]
EmissieRechten_CO2Woning;-81.5980375
EmissieRechten_CO2UitlegWoning;-41.2556814
EmissieRechten_CO2Utiliteit;-135.634439
EmissieRechten_CO2UitlegUtil;-19.6974314
EmissieRechten_CO2Glastuinbouw;-27.7031913
EmissieRechten_CO2UitlegGlTb;0
ElektriciteitsNet_NetkostenWoning;0
ElektriciteitsNet_NetkostenUitlegWoning;-220.225172
ElektriciteitsNet_NetkostenUtiliteit;-707.045343
ElektriciteitsNet_NetkostenUitlegUtil;-98.4948768
ElektriciteitsNet_NetkostenGlastuinbouw;-133.121645
ElektriciteitsNet_NetkostenUitlegGlTb;0
EmissieRechten_CO2WKO;-16.1232097
Woning_Gebruiker_maatschappelijk;1876.75486
UitlegWoning_Gebruiker_maatschappelijk;1169.10584
Utiliteit_Gebruiker_maatschappelijk;3826.63744
UitlegUtil_Gebruiker_maatschappelijk;551.535798
Glastuinbouw_Gebruiker_maatschappelijk;770.295045
UitlegGlTb_Gebruiker_maatschappelijk;0
WKO_Commodity;461.698854
