titel;bedrag
[text];[MEUR/Yr]
KL_p_WKO;-957.200926
Onderhoud_;-5.74837884
Elektriciteit_Commodity;-461.698854
EnergieHeffing_Opwekking;-155.331338
KL_p_WKO_EIA;0
Subsidie_WKO_EEA;0
Leverancier_Verrekening;1579.9795
