titel;bedrag
[text];[MEUR/Yr]
Woning_Gebruiker_Aardgas;1290.31219
UitlegWoning_Gebruiker_Aardgas;27.7624933
Woning_Gebruiker_VastrechtGasNet;223.739198
UitlegWoning_Gebruiker_VastrechtGasNet;8.77983316
KL_e_Aansluitbijdrage_AardGasWoning;0
KL_e_Aansluitbijdrage_AardGasUitlegWoning;1.93404095
Woning_Gebruiker_Elektriciteit;788.237042
UitlegWoning_Gebruiker_Elektriciteit;330.400019
Woning_Gebruiker_VastrechtElektriciteitsNet;359.970257
UitlegWoning_Gebruiker_VastrechtElektriciteitsNet;131.79439
KL_e_ElektriciteitAansluitbijdrageWoning;0
KL_e_ElektriciteitAansluitbijdrageUitlegWoning;14.1873153
KL_e_Woning30j;0
KL_e_UitlegWoning30j;0
KL_e_Woning15j;0
KL_e_UitlegWoning15j;46.5806104
Woning_Eigenaar_LokaleOpwekking_OA;0
UitlegWoning_Eigenaar_LokaleOpwekking_OA;25.8950637
KL_e_GebouwverbeteringWoning;118.069131
KL_e_GebouwverbeteringUitlegWoning;0
KL_e_Aansluitbijdrage_GeoThermie_Woning;1.07866014
KL_e_Aansluitbijdrage_RestWarmte_Woning;1.00248694
KL_e_Aansluitbijdrage_BioWKK_Woning;0.198176648
KL_e_Aansluitbijdrage_WijkWKK_Woning;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegWoning;1.22973438
KL_e_Aansluitbijdrage_RestWarmte_UitlegWoning;1.13681339
KL_e_Aansluitbijdrage_BioWKK_UitlegWoning;0.124576613
KL_e_Aansluitbijdrage_WijkWKK_UitlegWoning;0
Woning_Gebruiker_Vastrecht_GeoThermie;5.0071747
Woning_Gebruiker_Vastrecht_RestWarmte;13.6649562
Woning_Gebruiker_Vastrecht_BioWKK;0.919942306
Woning_Gebruiker_Vastrecht_WijkWKK;0
UitlegWoning_Gebruiker_Vastrecht_GeoThermie;0.795660158
UitlegWoning_Gebruiker_Vastrecht_RestWarmte;3.42159086
UitlegWoning_Gebruiker_Vastrecht_BioWKK;0.080603299
UitlegWoning_Gebruiker_Vastrecht_WijkWKK;0
Woning_Gebruiker_Warmte_GeoThermie;28.7917919
Woning_Gebruiker_Warmte_RestWarmte;76.226584
Woning_Gebruiker_Warmte_BioWKK;4.95968236
Woning_Gebruiker_Warmte_WijkWKK;0
UitlegWoning_Gebruiker_Warmte_GeoThermie;3.2174502
UitlegWoning_Gebruiker_Warmte_RestWarmte;15.9242693
UitlegWoning_Gebruiker_Warmte_BioWKK;0.39889113
UitlegWoning_Gebruiker_Warmte_WijkWKK;0
KL_e_Aansluitbijdrage_WKO_Woning;1.15765532
KL_e_Aansluitbijdrage_WKO_UitlegWoning;168.925249
Woning_Gebruiker_Verbruik_WKO;30.465707
UitlegWoning_Gebruiker_Verbruik_WKO;314.744786
