titel;bedrag
[text];[MEUR/Yr]
KL_p_GeoThermie;-63.6992256
KL_p_RestWarmte;1.0184971
KL_p_BioWKK;1.75281532
KL_p_WijkWKK;0
Onderhoud_GeoThermie;-5.06945724
Onderhoud_RestWarmte;-12.3196096
Onderhoud_BioWKK;-0.915622369
Onderhoud_WijkWKK;0
KL_p_WKO;-224.733205
KL_p_GeoThermie_EIA;0
KL_p_RestWarmte_EIA;0
KL_p_BioWKK_EIA;0
KL_p_WijkWKK_EIA;0
Subsidie_GeoThermie_EEA;0
Subsidie_RestWarmte_EEA;0
Subsidie_BioWKK_EEA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;79.2326024
KL_p_WKO_EIA;0
Subsidie_WKO_EEA;0
Leverancier_VerrekeningWKO;224.733205
