titel;bedrag
[text];[MEUR/Yr]
Netwerk_kapitaallasten;-1407.79581
Netwerk_verwijderkosten;-111.686564
Onderhoud_;-2777.80289
AardGas_Netkosten_Woning;994.036071
AardGas_Netkosten_UitlegWoning;21.3074325
AardGas_Netkosten_Utiliteit;181.249429
AardGas_Netkosten_UitlegUtil;21.6582398
AardGas_Netkosten_Glastuinbouw;119.560256
AardGas_Netkosten_UitlegGlTb;0
Woning_Gebruiker_Vastrecht;1065.42475
UitlegWoning_Gebruiker_Vastrecht;41.8087293
Utiliteit_Gebruiker_Vastrecht;286.977285
UitlegUtil_Gebruiker_Vastrecht;62.4624907
Glastuinbouw_Gebruiker_Vastrecht;0
UitlegGlTb_Gebruiker_Vastrecht;0
KL_e_Aansluitbijdrage_Woning;0
KL_e_Aansluitbijdrage_UitlegWoning;9.20971881
KL_e_Aansluitbijdrage_Utiliteit;0
KL_e_Aansluitbijdrage_UitlegUtil;10.3195311
KL_e_Aansluitbijdrage_Glastuinbouw;0
KL_e_Aansluitbijdrage_UitlegGlTb;0
