titel;bedrag
[text];[MEUR]
KL_p_Aansluitbijdrage_GeoThermie_Woning;21.8003676
KL_p_Aansluitbijdrage_RestWarmte_Woning;43.8733255
KL_p_Aansluitbijdrage_BioWKK_Woning;7.49937675
KL_p_Aansluitbijdrage_WijkWKK_Woning;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegWoning;5.66368187
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;25.8511027
KL_p_Aansluitbijdrage_BioWKK_UitlegWoning;2.25631406
KL_p_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Utiliteit;78.2941617
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;157.639587
KL_p_Aansluitbijdrage_BioWKK_Utiliteit;52.0009968
KL_p_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegUtil;1.02891776
KL_p_Aansluitbijdrage_RestWarmte_UitlegUtil;2.28086526
KL_p_Aansluitbijdrage_BioWKK_UitlegUtil;0.868557735
KL_p_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_p_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_p_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_p_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_p_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WKO_Woning;0
KL_p_Aansluitbijdrage_WKO_UitlegWoning;8483.5173
KL_p_Aansluitbijdrage_WKO_Utiliteit;326.94519
KL_p_Aansluitbijdrage_WKO_UitlegUtil;0
