titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-41.8488485
EnergieHeffing_AardGas;-90.3535008
BTW_Aardgas;-27.7624933
GasNet_Vastrecht;-41.8087293
BTW_VastrechtGasNet;-8.77983316
Elektriciteit_maatschappelijk;-1169.10584
EnergieHeffing_Elektriciteit;-404.227581
BTW_Elektriciteit;-330.400019
ElektriciteitsNet_Vastrecht;-627.592332
BTW_VastrechtElektriciteitsNet;-131.79439
UitlegWoning_Eigenaar_VergoedingLabelSprong;0
UitlegWoning_Eigenaar_VergoedingZonPV;0
UitlegWoning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-3.7888579
Leverancier_Vastrecht_RestWarmte;-16.2932898
Leverancier_Vastrecht_BioWKK;-0.383825233
Leverancier_Vastrecht_WijkWKK;0
BTW_Vastrecht_GeoThermie;-0.795660158
BTW_Vastrecht_RestWarmte;-3.42159086
BTW_Vastrecht_BioWKK;-0.080603299
BTW_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-15.3211914
Leverancier_Warmte_RestWarmte;-75.8298539
Leverancier_Warmte_BioWKK;-1.89948157
Leverancier_Warmte_WijkWKK;0
BTW_Warmte_GeoThermie;-3.2174502
BTW_Warmte_RestWarmte;-15.9242693
BTW_Warmte_BioWKK;-0.39889113
BTW_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-1498.78469
BTW_Verbruik_WKO;-314.744786
Comfort_Koude_WKO;338.82993
