titel;bedrag
[text];[MEUR/Yr]
GasNet_;2950.43632
ElektriciteitsNet_;3352.58077
Woning_Eigenaar_LokaleOpwekking;0
UitlegWoning_Eigenaar_LokaleOpwekking;26.7860713
Utiliteit_Eigenaar_LokaleOpwekking;19.2974345
UitlegUtil_Eigenaar_LokaleOpwekking;0
Glastuinbouw_Eigenaar_LokaleOpwekking;0
UitlegGlTb_Eigenaar_LokaleOpwekking;0
InpandigeDistributeur_GeoThermie;2.42960475
InpandigeDistributeur_RestWarmte;10.1855187
InpandigeDistributeur_BioWKK;0.909058243
InpandigeDistributeur_WijkWKK;0
WijkDistributeur_GeoThermie;25.44627
WijkDistributeur_RestWarmte;115.385037
WijkDistributeur_BioWKK;14.7925949
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;16.5075131
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;4.0105058
RestWarmte_;6.14785611
BioWKK_;8.77524567
WijkWKK_;0
WKO_;5.38483936
