titel;bedrag
[text];[MEUR/Yr]
Woning_Gebruiker_AardGas;3333.04801
UitlegWoning_Gebruiker_AardGas;138.730351
Utiliteit_Gebruiker_AardGas;871.290052
UitlegUtil_Gebruiker_AardGas;57.503841
Glastuinbouw_Gebruiker_AardGas;542.710759
UitlegGlTb_Gebruiker_AardGas;0
Woning_Gebruiker_Elektriciteit;1944.97446
UitlegWoning_Gebruiker_Elektriciteit;283.574505
Utiliteit_Gebruiker_Elektriciteit;765.968382
UitlegUtil_Gebruiker_Elektriciteit;160.273832
Glastuinbouw_Gebruiker_Elektriciteit;51.0387916
UitlegGlTb_Gebruiker_Elektriciteit;0
WijkDistributeur_GeoThermie_bijstook;32.3064849
WijkDistributeur_RestWarmte_bijstook;120.342866
WijkDistributeur_BioWKK_bijstook;19.6968166
WijkDistributeur_WijkWKK_bijstook;0
GeoThermie_Opwekking;0
RestWarmte_Opwekking;0
BioWKK_Opwekking;0
WijkWKK_Opwekking;0
WKO_Opwekking;119.636678
