titel;bedrag
[text];[MEUR/Yr]
Woning_Eigenaar_Verrekening;-19.7416243
InpandigeDistributeur_Verrekening;-7.69517792
WijkDistributeur_Verrekening;-793.90491
PrimairTransporteur_Verrekening;-68.3628255
GeoThermie_Verrekening;-83.9098596
RestWarmte_Verrekening;-222.6257
BioWKK_Verrekening;-47.6822886
WijkWKK_Verrekening;0
Admin_GeoThermie;-7.44143913
Admin_RestWarmte;-21.5094035
Admin_BioWKK;-5.22731032
Admin_WijkWKK;0
Woning_Eigenaar_VerrekeningWKO;0
InpandigeDistributeur_VerrekeningWKO;-186.558815
WijkDistributeur_VerrekeningWKO;-378.836015
WKO_Verrekening;-1081.72349
KL_p_Aansluitbijdrage_GeoThermie_Woning;3.09836302
KL_p_Aansluitbijdrage_RestWarmte_Woning;4.04170448
KL_p_Aansluitbijdrage_BioWKK_Woning;1.27221083
KL_p_Aansluitbijdrage_WijkWKK_Woning;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegWoning;1.04072094
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;3.3533578
KL_p_Aansluitbijdrage_BioWKK_UitlegWoning;0.474711698
KL_p_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Utiliteit;9.79933172
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;13.8613791
KL_p_Aansluitbijdrage_BioWKK_Utiliteit;6.48688545
KL_p_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegUtil;0.175625443
KL_p_Aansluitbijdrage_RestWarmte_UitlegUtil;0.273601137
KL_p_Aansluitbijdrage_BioWKK_UitlegUtil;0.096771445
KL_p_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_p_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_p_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_p_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_p_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
Woning_Gebruiker_Vastrecht_GeoThermie;11.5715119
Woning_Gebruiker_Vastrecht_RestWarmte;61.5140843
Woning_Gebruiker_Vastrecht_BioWKK;4.75134861
Woning_Gebruiker_Vastrecht_WijkWKK;0
UitlegWoning_Gebruiker_Vastrecht_GeoThermie;0.541751707
UitlegWoning_Gebruiker_Vastrecht_RestWarmte;13.8674899
UitlegWoning_Gebruiker_Vastrecht_BioWKK;0.24711319
UitlegWoning_Gebruiker_Vastrecht_WijkWKK;0
Utiliteit_Gebruiker_Vastrecht_GeoThermie;60.3882227
Utiliteit_Gebruiker_Vastrecht_RestWarmte;131.789609
Utiliteit_Gebruiker_Vastrecht_BioWKK;46.2328208
Utiliteit_Gebruiker_Vastrecht_WijkWKK;0
UitlegUtil_Gebruiker_Vastrecht_GeoThermie;1.91290496
UitlegUtil_Gebruiker_Vastrecht_RestWarmte;7.92285167
UitlegUtil_Gebruiker_Vastrecht_BioWKK;1.04182061
UitlegUtil_Gebruiker_Vastrecht_WijkWKK;0
Glastuinbouw_Gebruiker_Vastrecht_GeoThermie;0
Glastuinbouw_Gebruiker_Vastrecht_RestWarmte;0
Glastuinbouw_Gebruiker_Vastrecht_BioWKK;0
Glastuinbouw_Gebruiker_Vastrecht_WijkWKK;0
UitlegGlTb_Gebruiker_Vastrecht_GeoThermie;0
UitlegGlTb_Gebruiker_Vastrecht_RestWarmte;0
UitlegGlTb_Gebruiker_Vastrecht_BioWKK;0
UitlegGlTb_Gebruiker_Vastrecht_WijkWKK;0
Woning_Gebruiker_Warmte_GeoThermie;47.1469989
Woning_Gebruiker_Warmte_RestWarmte;264.734413
Woning_Gebruiker_Warmte_BioWKK;20.5326886
Woning_Gebruiker_Warmte_WijkWKK;0
UitlegWoning_Gebruiker_Warmte_GeoThermie;1.97341479
UitlegWoning_Gebruiker_Warmte_RestWarmte;48.0112459
UitlegWoning_Gebruiker_Warmte_BioWKK;0.897725731
UitlegWoning_Gebruiker_Warmte_WijkWKK;0
Utiliteit_Gebruiker_Warmte_GeoThermie;150.789857
Utiliteit_Gebruiker_Warmte_RestWarmte;281.237088
Utiliteit_Gebruiker_Warmte_BioWKK;100.333738
Utiliteit_Gebruiker_Warmte_WijkWKK;0
UitlegUtil_Gebruiker_Warmte_GeoThermie;1.09059585
UitlegUtil_Gebruiker_Warmte_RestWarmte;4.41122471
UitlegUtil_Gebruiker_Warmte_BioWKK;0.574596931
UitlegUtil_Gebruiker_Warmte_WijkWKK;0
Glastuinbouw_Gebruiker_Warmte_GeoThermie;0.484379885
Glastuinbouw_Gebruiker_Warmte_RestWarmte;108.23321
Glastuinbouw_Gebruiker_Warmte_BioWKK;0.0245856189
Glastuinbouw_Gebruiker_Warmte_WijkWKK;0
UitlegGlTb_Gebruiker_Warmte_GeoThermie;0
UitlegGlTb_Gebruiker_Warmte_RestWarmte;0
UitlegGlTb_Gebruiker_Warmte_BioWKK;0
UitlegGlTb_Gebruiker_Warmte_WijkWKK;0
KL_p_Aansluitbijdrage_WKO_Woning;0
KL_p_Aansluitbijdrage_WKO_UitlegWoning;613.622943
KL_p_Aansluitbijdrage_WKO_Utiliteit;27.8290086
KL_p_Aansluitbijdrage_WKO_UitlegUtil;0.00205072416
Woning_Gebruiker_Verbruik_WKO;0
UitlegWoning_Gebruiker_Verbruik_WKO;1227.18828
Utiliteit_Gebruiker_Verbruik_WKO;218.849995
UitlegUtil_Gebruiker_Verbruik_WKO;0.0348019247
