titel;bedrag
[text];[MEUR]
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;0
KL_e_EWV;0
KL_e_hWP;0
KL_e_Gebouwverbetering;-980.325255
KL_e_Aansluitbijdrage_GeoThermie;-27.3146281
KL_e_Aansluitbijdrage_RestWarmte;-49.1862611
KL_e_Aansluitbijdrage_BioWKK;-7.89763117
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_projectmanagement;-14.40585
KL_e_ongeriefsvergoeding;-4.4045
KL_e_Aansluitbijdrage_WKO;0
KL_e_projectmanagement_WKO;0
KL_e_ongeriefsvergoeding_WKO;0
KL_e_EIA30;0
KL_e_EIA15;0
KL_e_EIA;0
KL_e_EIA_WKO;0
