titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-582.242935
EnergieHeffing_AardGas;-84.4823082
GasNet_Vastrecht;0
Elektriciteit_maatschappelijk;-770.295045
EnergieHeffing_Elektriciteit;-51.0387916
ElektriciteitsNet_Vastrecht;0
Glastuinbouw_Eigenaar_VergoedingLabelSprong;0
Glastuinbouw_Eigenaar_VergoedingZonPV;0
Glastuinbouw_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;0
Leverancier_Vastrecht_RestWarmte;0
Leverancier_Vastrecht_BioWKK;0
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-0.269724373
Leverancier_Warmte_RestWarmte;-46.0609366
Leverancier_Warmte_BioWKK;0
Leverancier_Warmte_WijkWKK;0
