titel;bedrag
[text];[MEUR/Yr]
KL_p_GeoThermie;-28.5302835
KL_p_RestWarmte;-65.3871283
KL_p_BioWKK;-18.3663784
KL_p_WijkWKK;0
Onderhoud_GeoThermie;-13.8908472
Onderhoud_RestWarmte;-109.552977
Onderhoud_BioWKK;-9.14843742
Onderhoud_WijkWKK;0
Admin_GeoThermie;-10.0809107
Admin_RestWarmte;-83.5788266
Admin_BioWKK;-6.28152435
Admin_WijkWKK;0
Precario_GeoThermie;-4.23690767
Precario_RestWarmte;-37.1005364
Precario_BioWKK;-3.1791407
Precario_WijkWKK;0
AardGas_GeoThermie_bijstook;-16.2696227
AardGas_RestWarmte_bijstook;-85.2623682
AardGas_BioWKK_bijstook;-9.61678032
AardGas_WijkWKK_bijstook;0
EnergieHeffing_GeoThermie_bijstook;-11.1884192
EnergieHeffing_RestWarmte_bijstook;-58.6338808
EnergieHeffing_BioWKK_bijstook;-6.61334142
EnergieHeffing_WijkWKK_bijstook;0
KL_p_WKO;-99.8864867
Precario_WKO;-44.9094775
KL_p_GeoThermie_EIA;0
KL_p_RestWarmte_EIA;0
KL_p_BioWKK_EIA;0
KL_p_WijkWKK_EIA;0
Subsidie_GeoThermie_EEA;0
Subsidie_RestWarmte_EEA;0
Subsidie_BioWKK_EEA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;576.918311
KL_p_WKO_EIA;0
Subsidie_WKO_EEA;0
Leverancier_VerrekeningWKO;144.795964
