titel;bedrag
[text];[MEUR/Yr]
GasNet_;2831.39993
ElektriciteitsNet_;3127.40106
Woning_Eigenaar_LokaleOpwekking;0
UitlegWoning_Eigenaar_LokaleOpwekking;0
Utiliteit_Eigenaar_LokaleOpwekking;0.432251553
UitlegUtil_Eigenaar_LokaleOpwekking;0
Glastuinbouw_Eigenaar_LokaleOpwekking;0
UitlegGlTb_Eigenaar_LokaleOpwekking;0
InpandigeDistributeur_GeoThermie;1.2465888
InpandigeDistributeur_RestWarmte;9.39999207
InpandigeDistributeur_BioWKK;0.404376389
InpandigeDistributeur_WijkWKK;0
WijkDistributeur_GeoThermie;13.8908472
WijkDistributeur_RestWarmte;109.552977
WijkDistributeur_BioWKK;9.14843742
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;12.2019407
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;2.42730151
RestWarmte_;6.06705305
BioWKK_;5.9609724
WijkWKK_;0
WKO_;3.82134367
