titel;bedrag
[text];[MEUR/Yr]
Woning_Eigenaar_Verrekening;-17.2152075
InpandigeDistributeur_Verrekening;-4.70549096
WijkDistributeur_Verrekening;-576.918311
PrimairTransporteur_Verrekening;-48.8085136
GeoThermie_Verrekening;-45.5426429
RestWarmte_Verrekening;-155.38824
BioWKK_Verrekening;-35.9668274
WijkWKK_Verrekening;0
Admin_GeoThermie;-3.91467859
Admin_RestWarmte;-19.2751756
Admin_BioWKK;-3.08533673
Admin_WijkWKK;0
Woning_Eigenaar_VerrekeningWKO;0
InpandigeDistributeur_VerrekeningWKO;-122.675513
WijkDistributeur_VerrekeningWKO;-144.795964
WKO_Verrekening;-478.587798
KL_p_Aansluitbijdrage_GeoThermie_Woning;1.73421401
KL_p_Aansluitbijdrage_RestWarmte_Woning;3.58469675
KL_p_Aansluitbijdrage_BioWKK_Woning;0.617122246
KL_p_Aansluitbijdrage_WijkWKK_Woning;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegWoning;0.0755338409
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;1.29481524
KL_p_Aansluitbijdrage_BioWKK_UitlegWoning;0.0430699017
KL_p_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Utiliteit;5.61748718
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;12.1358616
KL_p_Aansluitbijdrage_BioWKK_Utiliteit;4.24798345
KL_p_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegUtil;0.0218154077
KL_p_Aansluitbijdrage_RestWarmte_UitlegUtil;0.0478791761
KL_p_Aansluitbijdrage_BioWKK_UitlegUtil;0.0339112786
KL_p_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_p_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_p_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_p_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_p_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
Woning_Gebruiker_Vastrecht_GeoThermie;6.47680016
Woning_Gebruiker_Vastrecht_RestWarmte;64.8448043
Woning_Gebruiker_Vastrecht_BioWKK;2.30477752
Woning_Gebruiker_Vastrecht_WijkWKK;0
UitlegWoning_Gebruiker_Vastrecht_GeoThermie;0.0393194616
UitlegWoning_Gebruiker_Vastrecht_RestWarmte;10.6692657
UitlegWoning_Gebruiker_Vastrecht_BioWKK;0.0224202202
UitlegWoning_Gebruiker_Vastrecht_WijkWKK;0
Utiliteit_Gebruiker_Vastrecht_GeoThermie;32.3895741
