titel;bedrag
[text];[MEUR/Yr]
EmissieRechten_CO2Woning;0
EmissieRechten_CO2UitlegWoning;0
EmissieRechten_CO2Utiliteit;0
EmissieRechten_CO2UitlegUtil;0
EmissieRechten_CO2Glastuinbouw;0
EmissieRechten_CO2UitlegGlTb;0
GasNet_Netkosten_Woning;-1291.97021
GasNet_Netkosten_UitlegWoning;-34.4970753
GasNet_Netkosten_Utiliteit;-369.476919
GasNet_Netkosten_UitlegUtil;-5.86701433
GasNet_Netkosten_Glastuinbouw;-271.108467
GasNet_Netkosten_UitlegGlTb;0
Woning_Gebruiker_maatschappelijk;3026.15842
UitlegWoning_Gebruiker_maatschappelijk;82.2166472
Utiliteit_Gebruiker_maatschappelijk;923.733655
UitlegUtil_Gebruiker_maatschappelijk;13.7447072
Glastuinbouw_Gebruiker_maatschappelijk;755.23073
UitlegGlTb_Gebruiker_maatschappelijk;0
WijkDistributeur_GeoThermie_bijstook;16.2696227
WijkDistributeur_RestWarmte_bijstook;85.2623682
WijkDistributeur_BioWKK_bijstook;9.61678032
WijkDistributeur_WijkWKK_bijstook;0
