titel;bedrag
[text];[MEUR]
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;-0.0495236321
KL_e_EWV;0
KL_e_hWP;0
KL_e_Gebouwverbetering;0
KL_e_Aansluitbijdrage_GeoThermie;-48.5842135
KL_e_Aansluitbijdrage_RestWarmte;-88.6426902
KL_e_Aansluitbijdrage_BioWKK;-5.28371672
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_Aansluitbijdrage_WKO;-28785.3844
KL_e_EIA30;0
KL_e_EIA15;0
