titel;bedrag
[text];[MEUR]
KL_p_Aansluitbijdrage_GeoThermie_Woning;85.5894389
KL_p_Aansluitbijdrage_RestWarmte_Woning;79.5452536
KL_p_Aansluitbijdrage_BioWKK_Woning;15.7249049
KL_p_Aansluitbijdrage_WijkWKK_Woning;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegWoning;97.5768649
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;90.2037779
KL_p_Aansluitbijdrage_BioWKK_UitlegWoning;9.88489512
KL_p_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Utiliteit;203.662465
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;227.116827
KL_p_Aansluitbijdrage_BioWKK_Utiliteit;80.083402
KL_p_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegUtil;24.8402251
KL_p_Aansluitbijdrage_RestWarmte_UitlegUtil;15.6471677
KL_p_Aansluitbijdrage_BioWKK_UitlegUtil;2.37023067
KL_p_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_p_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_p_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_p_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_p_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WKO_Woning;91.8575422
KL_p_Aansluitbijdrage_WKO_UitlegWoning;13403.8671
KL_p_Aansluitbijdrage_WKO_Utiliteit;571.523316
KL_p_Aansluitbijdrage_WKO_UitlegUtil;5.35043732
