titel;bedrag
[text];[MEUR]
KL_e_GebouwverbeteringWoning;15123.3729
KL_e_GebouwverbeteringUitlegWoning;0
KL_e_GebouwverbeteringUtiliteit;5710.63901
KL_e_GebouwverbeteringUitlegUtil;0
KL_e_GebouwverbeteringGlastuinbouw;0
KL_e_GebouwverbeteringUitlegGlTb;0
