titel;bedrag
[text];[MEUR]
KL_e_Woning30j;0
KL_e_UitlegWoning30j;0
KL_e_Woning15j;0
KL_e_UitlegWoning15j;517.901274
KL_e_GebouwverbeteringWoning;2041.65534
KL_e_GebouwverbeteringUitlegWoning;0
KL_e_Aansluitbijdrage_GeoThermie_Woning;17.9737822
KL_e_Aansluitbijdrage_RestWarmte_Woning;16.7045032
KL_e_Aansluitbijdrage_BioWKK_Woning;3.30223002
KL_e_Aansluitbijdrage_WijkWKK_Woning;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegWoning;20.4911416
KL_e_Aansluitbijdrage_RestWarmte_UitlegWoning;18.9427934
KL_e_Aansluitbijdrage_BioWKK_UitlegWoning;2.07582798
KL_e_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_e_Aansluitbijdrage_WKO_Woning;19.2900839
KL_e_Aansluitbijdrage_WKO_UitlegWoning;2814.8121
