titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-49.5021091
EnergieHeffing_AardGas;-39.0558672
GasNet_Vastrecht;-72.4729438
Elektriciteit_maatschappelijk;-552.650078
EnergieHeffing_Elektriciteit;-204.517469
ElektriciteitsNet_Vastrecht;-111.784584
UitlegUtil_Eigenaar_VergoedingLabelSprong;0
UitlegUtil_Eigenaar_VergoedingZonPV;0
UitlegUtil_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-2.71883172
Leverancier_Vastrecht_RestWarmte;-10.2494466
Leverancier_Vastrecht_BioWKK;-1.3607711
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-1.23926095
Leverancier_Warmte_RestWarmte;-4.5157467
Leverancier_Warmte_BioWKK;-0.666366528
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-1.77518158
Comfort_Koude_WKO;0
