titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-708.370624
EnergieHeffing_AardGas;-556.131125
GasNet_Vastrecht;-423.34226
Elektriciteit_maatschappelijk;-3587.64319
EnergieHeffing_Elektriciteit;-764.199482
ElektriciteitsNet_Vastrecht;-778.772496
Utiliteit_Eigenaar_VergoedingLabelSprong;-16.6900987
Utiliteit_Eigenaar_VergoedingZonPV;0
Utiliteit_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-36.9014528
Leverancier_Vastrecht_RestWarmte;-117.817711
Leverancier_Vastrecht_BioWKK;-28.0745496
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-78.531568
Leverancier_Warmte_RestWarmte;-194.744102
Leverancier_Warmte_BioWKK;-46.3027971
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-172.624645
Comfort_Koude_WKO;0
