titel;bedrag
[text];[MEUR]
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;0
KL_e_EWV;0
KL_e_hWP;0
KL_e_Gebouwverbetering;-1225.71261
KL_e_Aansluitbijdrage_GeoThermie;-28.131481
KL_e_Aansluitbijdrage_RestWarmte;-58.1490106
KL_e_Aansluitbijdrage_BioWKK;-10.0106231
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_projectmanagement;-12.37245
KL_e_ongeriefsvergoeding;-3.74575
KL_e_Aansluitbijdrage_WKO;0
KL_e_projectmanagement_WKO;0
KL_e_ongeriefsvergoeding_WKO;0
KL_e_EIA30;0
KL_e_EIA15;0
KL_e_EIA;0
KL_e_EIA_WKO;0
