titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-755.23073
EnergieHeffing_AardGas;-89.5626186
GasNet_Vastrecht;0
Elektriciteit_maatschappelijk;-576.372706
EnergieHeffing_Elektriciteit;-51.0387916
ElektriciteitsNet_Vastrecht;0
Glastuinbouw_Eigenaar_VergoedingLabelSprong;0
Glastuinbouw_Eigenaar_VergoedingZonPV;0
Glastuinbouw_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;0
Leverancier_Vastrecht_RestWarmte;0
Leverancier_Vastrecht_BioWKK;0
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-0.229143177
Leverancier_Warmte_RestWarmte;-58.3670963
Leverancier_Warmte_BioWKK;0
Leverancier_Warmte_WijkWKK;0
