titel;bedrag
[text];[MEUR/Yr]
KL_e_AardGas;0
KL_e_Elektriciteit;0
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;0
KL_e_EWV;0
KL_e_hWP;0
Onderhoud_LokaleOpwekking;0
BTW_LokaleOpwekking_OA;0
KL_e_Gebouwverbetering;-1181.04646
KL_e_Aansluitbijdrage_GeoThermie;-7.33376732
KL_e_Aansluitbijdrage_RestWarmte;-6.81586874
KL_e_Aansluitbijdrage_BioWKK;-1.34739513
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_projectmanagement;-3.25178659
KL_e_ongeriefsvergoeding;-1.17571134
Comfort_HuurVerlaging;-22.64192
KL_e_Aansluitbijdrage_WKO;-7.8708524
KL_e_projectmanagement_WKO;-0.679003004
KL_e_ongeriefsvergoeding_WKO;0
Woning_Gebruiker_VergoedingLabelSprong;1349.20245
Woning_Gebruiker_VergoedingZonPV;0
Woning_Gebruiker_VergoedingZonneBoiler;0
Subsidie_LokaleOpwekking;0
KL_e_EIA30;0
KL_e_EIA15;0
KL_e_EIA;0
Subsidie_EEA;0
Leverancier_Verrekening;27.0694179
KL_e_EIA_WKO;0
Subsidie_EEA_WKO;0
Leverancier_VerrekeningWKO;0.679003004
