titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-159.97931
EnergieHeffing_AardGas;-127.141385
BTW_Aardgas;-60.2953461
GasNet_Vastrecht;-114.892444
BTW_VastrechtGasNet;-24.1274133
Elektriciteit_maatschappelijk;-1016.26334
EnergieHeffing_Elektriciteit;-356.656164
BTW_Elektriciteit;-288.313097
ElektriciteitsNet_Vastrecht;-627.592332
BTW_VastrechtElektriciteitsNet;-131.79439
UitlegWoning_Eigenaar_VergoedingLabelSprong;0
UitlegWoning_Eigenaar_VergoedingZonPV;0
UitlegWoning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-0.877398375
Leverancier_Vastrecht_RestWarmte;-14.4447688
Leverancier_Vastrecht_BioWKK;-0.124494522
Leverancier_Vastrecht_WijkWKK;0
BTW_Vastrecht_GeoThermie;-0.184253659
BTW_Vastrecht_RestWarmte;-3.03340144
BTW_Vastrecht_BioWKK;-0.0261438496
BTW_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-2.31022641
Leverancier_Warmte_RestWarmte;-38.1307985
Leverancier_Warmte_BioWKK;-0.340528639
Leverancier_Warmte_WijkWKK;0
BTW_Warmte_GeoThermie;-0.485147546
BTW_Warmte_RestWarmte;-8.00746769
BTW_Warmte_BioWKK;-0.0715110142
BTW_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-1486.67933
BTW_Verbruik_WKO;-312.20266
Comfort_Koude_WKO;456.77061
