titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-51.9303674
EnergieHeffing_AardGas;-126.250979
GasNet_Vastrecht;-76.2144348
Elektriciteit_maatschappelijk;-864.756623
EnergieHeffing_Elektriciteit;-276.662433
ElektriciteitsNet_Vastrecht;-165.710119
UitlegUtil_Eigenaar_VergoedingLabelSprong;0
UitlegUtil_Eigenaar_VergoedingZonPV;0
UitlegUtil_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-46.9117
Leverancier_Vastrecht_RestWarmte;-35.7640763
Leverancier_Vastrecht_BioWKK;-3.06060047
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-39.1385775
Leverancier_Warmte_RestWarmte;-34.0574946
Leverancier_Warmte_BioWKK;-2.81877686
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-35.9201651
Comfort_Koude_WKO;0
