titel;bedrag
[text];[MEUR/Yr]
Woning_Gebruiker_AardGas;4127.04272
UitlegWoning_Gebruiker_AardGas;26.5542228
Utiliteit_Gebruiker_AardGas;699.402947
UitlegUtil_Gebruiker_AardGas;126.250979
Glastuinbouw_Gebruiker_AardGas;456.89926
UitlegGlTb_Gebruiker_AardGas;0
Woning_Gebruiker_Elektriciteit;1812.13807
UitlegWoning_Gebruiker_Elektriciteit;518.615508
Utiliteit_Gebruiker_Elektriciteit;767.747468
UitlegUtil_Gebruiker_Elektriciteit;276.662433
Glastuinbouw_Gebruiker_Elektriciteit;51.0387916
UitlegGlTb_Gebruiker_Elektriciteit;0
WijkDistributeur_GeoThermie_bijstook;364.532112
WijkDistributeur_RestWarmte_bijstook;215.806125
WijkDistributeur_BioWKK_bijstook;22.8701606
WijkDistributeur_WijkWKK_bijstook;0
GeoThermie_Opwekking;0
RestWarmte_Opwekking;0
BioWKK_Opwekking;0
WijkWKK_Opwekking;0
WKO_Opwekking;230.152233
