titel;bedrag
[text];[MEUR/Yr]
KL_p_GeoThermie;0
KL_p_RestWarmte;-47.5131311
KL_p_BioWKK;0
KL_p_WijkWKK;0
Onderhoud_GeoThermie;0
Onderhoud_RestWarmte;-18.0928725
Onderhoud_BioWKK;0
Onderhoud_WijkWKK;0
Admin_GeoThermie;0
Admin_RestWarmte;-18.0928725
Admin_BioWKK;0
Admin_WijkWKK;0
Precario_GeoThermie;0
Precario_RestWarmte;-12.4293843
Precario_BioWKK;0
Precario_WijkWKK;0
KL_p_GeoThermie_EIA;0
KL_p_RestWarmte_EIA;0
KL_p_BioWKK_EIA;0
KL_p_WijkWKK_EIA;0
Subsidie_GeoThermie_EEA;0
Subsidie_RestWarmte_EEA;0
Subsidie_BioWKK_EEA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;96.1282604
