titel;bedrag
[text];[MEUR/Yr]
KL_p_GeoThermie;-279.400755
KL_p_RestWarmte;-164.483302
KL_p_BioWKK;-34.4977566
KL_p_WijkWKK;0
Onderhoud_GeoThermie;-149.19857
Onderhoud_RestWarmte;-136.623955
Onderhoud_BioWKK;-12.9747339
Onderhoud_WijkWKK;0
Admin_GeoThermie;-96.9699245
Admin_RestWarmte;-107.056519
Admin_BioWKK;-9.55717841
Admin_WijkWKK;0
Precario_GeoThermie;-43.5806426
Precario_RestWarmte;-59.0094903
Precario_BioWKK;-6.2335859
Precario_WijkWKK;0
AardGas_GeoThermie_bijstook;-142.512554
AardGas_RestWarmte_bijstook;-84.3686496
AardGas_BioWKK_bijstook;-8.9410093
AardGas_WijkWKK_bijstook;0
EnergieHeffing_GeoThermie_bijstook;-364.532112
EnergieHeffing_RestWarmte_bijstook;-215.806125
EnergieHeffing_BioWKK_bijstook;-22.8701606
EnergieHeffing_WijkWKK_bijstook;0
KL_p_WKO;-812.414235
Precario_WKO;-127.480529
KL_p_GeoThermie_EIA;0
KL_p_RestWarmte_EIA;0
KL_p_BioWKK_EIA;0
KL_p_WijkWKK_EIA;0
Subsidie_GeoThermie_EEA;0
Subsidie_RestWarmte_EEA;0
Subsidie_BioWKK_EEA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;1938.61702
KL_p_WKO_EIA;0
Subsidie_WKO_EEA;0
Leverancier_VerrekeningWKO;939.894764
