titel;bedrag
[text];[MEUR/Yr]
KL_p_RestWarmte;-11.669397
Onderhoud_;-6.68898947
Admin_;-6.68898947
WarmteInkoop_Commodity;-337.367404
EnergieHeffing_Opwekking;0
KL_p_RestWarmte_EIA;0
Subsidie_RestWarmte_EEA;0
Leverancier_Verrekening;362.41478
