titel;bedrag
[text];[MEUR/Yr]
GasNet_;2592.17338
ElektriciteitsNet_;3577.14367
Woning_Eigenaar_LokaleOpwekking;0
UitlegWoning_Eigenaar_LokaleOpwekking;208.774658
Utiliteit_Eigenaar_LokaleOpwekking;75.5225979
UitlegUtil_Eigenaar_LokaleOpwekking;0
Glastuinbouw_Eigenaar_LokaleOpwekking;0
UitlegGlTb_Eigenaar_LokaleOpwekking;0
InpandigeDistributeur_GeoThermie;6.95028111
InpandigeDistributeur_RestWarmte;12.9927574
InpandigeDistributeur_BioWKK;0.903207592
InpandigeDistributeur_WijkWKK;0
WijkDistributeur_GeoThermie;149.19857
WijkDistributeur_RestWarmte;136.623955
WijkDistributeur_BioWKK;12.9747339
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;18.0928725
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;20.2864011
RestWarmte_;6.68898947
BioWKK_;7.10687107
WijkWKK_;0
WKO_;6.43894766
