titel;bedrag
[text];[MEUR/Yr]
KL_e_projectmanagemente;4.35041653
WijkDistributeur_GeoThermie;96.9699245
WijkDistributeur_RestWarmte;107.056519
WijkDistributeur_BioWKK;9.55717841
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;18.0928725
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;20.2864011
RestWarmte_;6.68898947
BioWKK_;7.10687107
WijkWKK_;0
Leverancier_GeoThermie;21.2108876
Leverancier_RestWarmte;28.7911531
Leverancier_BioWKK;5.3352981
Leverancier_WijkWKK;0
KL_e_projectmanagement_WKO;5.09824827
