titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-38.3445537
EnergieHeffing_AardGas;-31.156717
GasNet_Vastrecht;-55.8787068
Elektriciteit_maatschappelijk;-379.926715
EnergieHeffing_Elektriciteit;-160.274709
ElektriciteitsNet_Vastrecht;-83.7353448
UitlegUtil_Eigenaar_VergoedingLabelSprong;0
UitlegUtil_Eigenaar_VergoedingZonPV;0
UitlegUtil_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-0.846120829
Leverancier_Vastrecht_RestWarmte;-6.67745112
Leverancier_Vastrecht_BioWKK;-0.763547746
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-0.365163813
Leverancier_Warmte_RestWarmte;-2.6844435
Leverancier_Warmte_BioWKK;-0.302492551
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;0
Comfort_Koude_WKO;0
