titel;bedrag
[text];[MEUR]
KL_e_Woning30j;0
KL_e_UitlegWoning30j;0
KL_e_Woning15j;0
KL_e_UitlegWoning15j;0
KL_e_GebouwverbeteringWoning;145.789606
KL_e_GebouwverbeteringUitlegWoning;0
KL_e_Aansluitbijdrage_GeoThermie_Woning;4.88232316
KL_e_Aansluitbijdrage_RestWarmte_Woning;10.091977
KL_e_Aansluitbijdrage_BioWKK_Woning;1.73738086
KL_e_Aansluitbijdrage_WijkWKK_Woning;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegWoning;0.212650007
KL_e_Aansluitbijdrage_RestWarmte_UitlegWoning;3.64528622
KL_e_Aansluitbijdrage_BioWKK_UitlegWoning;0.121254457
KL_e_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_e_Aansluitbijdrage_WKO_Woning;0
KL_e_Aansluitbijdrage_WKO_UitlegWoning;634.868257
