titel;bedrag
[text];[MEUR]
Leverancier_Aansluitbijdrage_GeoThermie_Woning;-23.2491579
Leverancier_Aansluitbijdrage_RestWarmte_Woning;-48.0570335
Leverancier_Aansluitbijdrage_BioWKK_Woning;-8.27324221
Leverancier_Aansluitbijdrage_WijkWKK_Woning;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegWoning;-1.01261908
Leverancier_Aansluitbijdrage_RestWarmte_UitlegWoning;-17.3585058
Leverancier_Aansluitbijdrage_BioWKK_UitlegWoning;-0.577402178
Leverancier_Aansluitbijdrage_WijkWKK_UitlegWoning;0
Leverancier_Aansluitbijdrage_GeoThermie_Utiliteit;-75.308956
Leverancier_Aansluitbijdrage_RestWarmte_Utiliteit;-162.695354
Leverancier_Aansluitbijdrage_BioWKK_Utiliteit;-56.949164
Leverancier_Aansluitbijdrage_WijkWKK_Utiliteit;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegUtil;-0.29246094
Leverancier_Aansluitbijdrage_RestWarmte_UitlegUtil;-0.6418761
Leverancier_Aansluitbijdrage_BioWKK_UitlegUtil;-0.454620173
Leverancier_Aansluitbijdrage_WijkWKK_UitlegUtil;0
Leverancier_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
Leverancier_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
Leverancier_Aansluitbijdrage_BioWKK_Glastuinbouw;0
Leverancier_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
Leverancier_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
Leverancier_Aansluitbijdrage_BioWKK_UitlegGlTb;0
Leverancier_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
InpandigeDistributie_GeoThermie;12.8905831
InpandigeDistributie_RestWarmte;48.301302
InpandigeDistributie_BioWKK;14.5186556
InpandigeDistributie_WijkWKK;0
InpandigeDistributeur_GeoThermie_EIA;0
InpandigeDistributeur_RestWarmte_EIA;0
InpandigeDistributeur_BioWKK_EIA;0
InpandigeDistributeur_WijkWKK_EIA;0
WijkDistributie_GeoThermie;-340.407322
WijkDistributie_RestWarmte;-780.162499
WijkDistributie_BioWKK;-219.137314
WijkDistributie_WijkWKK;0
WijkDistributeur_GeoThermie_EIA;0
WijkDistributeur_RestWarmte_EIA;0
WijkDistributeur_BioWKK_EIA;0
WijkDistributeur_WijkWKK_EIA;0
PrimairTransport_GeoThermie;0
PrimairTransport_RestWarmte;-211.541014
PrimairTransport_BioWKK;0
PrimairTransport_WijkWKK;0
PrimairTransporteur_GeoThermie_EIA;0
PrimairTransporteur_RestWarmte_EIA;0
PrimairTransporteur_BioWKK_EIA;0
PrimairTransporteur_WijkWKK_EIA;0
Opwekking_GeoThermie;-485.460303
Opwekking_RestWarmte;-75.3484988
Opwekking_BioWKK;-149.02431
Opwekking_WijkWKK;0
GeoThermie_GeoThermie_EIA;0
RestWarmte_RestWarmte_EIA;0
BioWKK_BioWKK_EIA;0
WijkWKK_WijkWKK_EIA;0
Leverancier_Aansluitbijdrage_WKO_Woning;0
Leverancier_Aansluitbijdrage_WKO_UitlegWoning;-3023.18218
Leverancier_Aansluitbijdrage_WKO_Utiliteit;-161.562784
Leverancier_Aansluitbijdrage_WKO_UitlegUtil;0
InpandigeDistributie_WKO;-1463.69533
InpandigeDistributeur_WKO_EIA;0
WijkDistributie_WKO;-1191.78947
WijkDistributeur_WKO_EIA;0
Opwekking_WKO;-2568.42275
WKO_WKO_EIA;0
KL_e_Aansluitbijdrage_GeoThermie_Woning;23.2491579
KL_e_Aansluitbijdrage_RestWarmte_Woning;48.0570335
KL_e_Aansluitbijdrage_BioWKK_Woning;8.27324221
KL_e_Aansluitbijdrage_WijkWKK_Woning;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegWoning;1.01261908
KL_e_Aansluitbijdrage_RestWarmte_UitlegWoning;17.3585058
KL_e_Aansluitbijdrage_BioWKK_UitlegWoning;0.577402178
KL_e_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_e_Aansluitbijdrage_GeoThermie_Utiliteit;75.308956
KL_e_Aansluitbijdrage_RestWarmte_Utiliteit;162.695354
KL_e_Aansluitbijdrage_BioWKK_Utiliteit;56.949164
KL_e_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegUtil;0.29246094
KL_e_Aansluitbijdrage_RestWarmte_UitlegUtil;0.6418761
KL_e_Aansluitbijdrage_BioWKK_UitlegUtil;0.454620173
KL_e_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_e_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_e_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_e_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_e_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_e_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_e_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_e_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
InpandigeDistributeur_GeoThermie;-12.8905831
InpandigeDistributeur_RestWarmte;-48.301302
InpandigeDistributeur_BioWKK;-14.5186556
InpandigeDistributeur_WijkWKK;0
Subsidie_GeoThermie_EIA_id;0
Subsidie_RestWarmte_EIA_id;0
Subsidie_BioWKK_EIA_id;0
Subsidie_WijkWKK_EIA_id;0
WijkDistributeur_GeoThermie;340.407322
WijkDistributeur_RestWarmte;780.162499
WijkDistributeur_BioWKK;219.137314
WijkDistributeur_WijkWKK;0
Subsidie_GeoThermie_EIA_wd;0
Subsidie_RestWarmte_EIA_wd;0
Subsidie_BioWKK_EIA_wd;0
Subsidie_WijkWKK_EIA_wd;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;211.541014
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
Subsidie_GeoThermie_EIA_pt;0
Subsidie_RestWarmte_EIA_pt;0
Subsidie_BioWKK_EIA_pt;0
Subsidie_WijkWKK_EIA_pt;0
GeoThermie_GeoThermie;485.460303
RestWarmte_RestWarmte;75.3484988
BioWKK_BioWKK;149.02431
WijkWKK_WijkWKK;0
Subsidie_GeoThermie_EIA_ov;0
Subsidie_RestWarmte_EIA_ov;0
Subsidie_BioWKK_EIA_ov;0
Subsidie_WijkWKK_EIA_ov;0
KL_e_Aansluitbijdrage_WKO_Woning;0
KL_e_Aansluitbijdrage_WKO_UitlegWoning;3023.18218
KL_e_Aansluitbijdrage_WKO_Utiliteit;161.562784
KL_e_Aansluitbijdrage_WKO_UitlegUtil;0
InpandigeDistributeur_WKO;1463.69533
Subsidie_WKO_EIA_id;0
WijkDistributeur_WKO;1191.78947
Subsidie_WKO_EIA_wd;0
WKO_WKO;2568.42275
Subsidie_WKO_EIA_ov;0
