titel;bedrag
[text];[MEUR]
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;-45.0964695
KL_e_EWV;0
KL_e_hWP;0
KL_e_Gebouwverbetering;-756.834013
KL_e_Aansluitbijdrage_GeoThermie;-104.790192
KL_e_Aansluitbijdrage_RestWarmte;-191.643413
KL_e_Aansluitbijdrage_BioWKK;-95.2803936
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_Aansluitbijdrage_WKO;-187.054313
KL_e_EIA30;0
KL_e_EIA15;0
