titel;bedrag
[text];[MEUR]
LokaleOpwekking_Woning30j;0
LokaleOpwekking_UitlegWoning30j;0
LokaleOpwekking_Utiliteit30j;0
LokaleOpwekking_UitlegUtil30j;0
LokaleOpwekking_Glastuinbouw30j;0
LokaleOpwekking_UitlegGlTb30j;0
BTW_Woning30j;0
BTW_UitlegWoning30j;0
LokaleOpwekking_Woning15j;0
LokaleOpwekking_UitlegWoning15j;-4175.49315
LokaleOpwekking_Utiliteit15j;-1510.45196
LokaleOpwekking_UitlegUtil15j;0
LokaleOpwekking_Glastuinbouw15j;0
LokaleOpwekking_UitlegGlTb15j;0
BTW_Woning15j;0
BTW_UitlegWoning15j;-876.853562
Gebouw_GebouwverbeteringWoning;-17920.0523
Gebouw_GebouwverbeteringUitlegWoning;0
Gebouw_GebouwverbeteringUtiliteit;-8023.92675
Gebouw_GebouwverbeteringUitlegUtil;0
Gebouw_GebouwverbeteringGlastuinbouw;0
Gebouw_GebouwverbeteringUitlegGlTb;0
BTW_GebouwverbeteringWoning;-2419.20706
BTW_GebouwverbeteringUitlegWoning;0
Woning_Eigenaar_EIA30;0
UitlegWoning_Eigenaar_EIA30;0
Utiliteit_Eigenaar_EIA30;0
UitlegUtil_Eigenaar_EIA30;0
Glastuinbouw_Eigenaar_EIA30;0
UitlegGlTb_Eigenaar_EIA30;0
Woning_Eigenaar_EIA15;0
UitlegWoning_Eigenaar_EIA15;0
Utiliteit_Eigenaar_EIA15;0
UitlegUtil_Eigenaar_EIA15;0
Glastuinbouw_Eigenaar_EIA15;0
UitlegGlTb_Eigenaar_EIA15;0
BTW_Aansluitbijdrage_GeoThermie_Woning;-27.6454228
BTW_Aansluitbijdrage_RestWarmte_Woning;-18.7640172
BTW_Aansluitbijdrage_BioWKK_Woning;-3.03958743
BTW_Aansluitbijdrage_WijkWKK_Woning;0
BTW_Aansluitbijdrage_GeoThermie_UitlegWoning;-42.5286682
BTW_Aansluitbijdrage_RestWarmte_UitlegWoning;-28.9220953
BTW_Aansluitbijdrage_BioWKK_UitlegWoning;-2.86194357
BTW_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Woning;-131.64487
KL_p_Aansluitbijdrage_RestWarmte_Woning;-89.3524627
KL_p_Aansluitbijdrage_BioWKK_Woning;-14.4742259
KL_p_Aansluitbijdrage_WijkWKK_Woning;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegWoning;-202.517467
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;-137.724264
KL_p_Aansluitbijdrage_BioWKK_UitlegWoning;-13.6283027
KL_p_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Utiliteit;-240.644281
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;-239.419877
KL_p_Aansluitbijdrage_BioWKK_Utiliteit;-75.7935304
KL_p_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegUtil;-57.2848553
KL_p_Aansluitbijdrage_RestWarmte_UitlegUtil;-37.677053
KL_p_Aansluitbijdrage_BioWKK_UitlegUtil;-3.86762632
KL_p_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_p_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_p_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_p_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_p_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
Admin_projectmanagemente;-67.02225
Comfort_ongeriefsvergoeding;-26.723375
Woning_Eigenaar_EIA;0
BTW_Aansluitbijdrage_WKO_Woning;-81.1164615
BTW_Aansluitbijdrage_WKO_UitlegWoning;-3845.46564
KL_p_Aansluitbijdrage_WKO_Woning;-386.268864
KL_p_Aansluitbijdrage_WKO_UitlegWoning;-18311.7412
KL_p_Aansluitbijdrage_WKO_Utiliteit;-766.157349
KL_p_Aansluitbijdrage_WKO_UitlegUtil;-29.3126287
Admin_projectmanagement_WKO;-78.5433
Comfort_ongeriefsvergoeding_WKO;-36.192125
Woning_Eigenaar_EIA_WKO;0
Woning_Eigenaar_ZonneBoiler;0
UitlegWoning_Eigenaar_ZonneBoiler;0
Utiliteit_Eigenaar_ZonneBoiler;0
UitlegUtil_Eigenaar_ZonneBoiler;0
Glastuinbouw_Eigenaar_ZonneBoiler;0
UitlegGlTb_Eigenaar_ZonneBoiler;0
Woning_Eigenaar_Zon_PV;0
UitlegWoning_Eigenaar_Zon_PV;0
Utiliteit_Eigenaar_Zon_PV;0
UitlegUtil_Eigenaar_Zon_PV;0
Glastuinbouw_Eigenaar_Zon_PV;0
UitlegGlTb_Eigenaar_Zon_PV;0
Woning_Eigenaar_mWKK;0
UitlegWoning_Eigenaar_mWKK;0
Utiliteit_Eigenaar_mWKK;0
UitlegUtil_Eigenaar_mWKK;0
Glastuinbouw_Eigenaar_mWKK;0
UitlegGlTb_Eigenaar_mWKK;0
Woning_Eigenaar_eWP;0
