titel;bedrag
[text];[MEUR]
KL_p_Aansluitbijdrage_GeoThermie_Woning;131.64487
KL_p_Aansluitbijdrage_RestWarmte_Woning;89.3524627
KL_p_Aansluitbijdrage_BioWKK_Woning;14.4742259
KL_p_Aansluitbijdrage_WijkWKK_Woning;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegWoning;202.517467
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;137.724264
KL_p_Aansluitbijdrage_BioWKK_UitlegWoning;13.6283027
KL_p_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_p_Aansluitbijdrage_GeoThermie_Utiliteit;240.644281
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;239.419877
KL_p_Aansluitbijdrage_BioWKK_Utiliteit;75.7935304
KL_p_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegUtil;57.2848553
KL_p_Aansluitbijdrage_RestWarmte_UitlegUtil;37.677053
KL_p_Aansluitbijdrage_BioWKK_UitlegUtil;3.86762632
KL_p_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_p_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_p_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_p_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_p_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_p_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
KL_p_Aansluitbijdrage_WKO_Woning;386.268864
KL_p_Aansluitbijdrage_WKO_UitlegWoning;18311.7412
KL_p_Aansluitbijdrage_WKO_Utiliteit;766.157349
KL_p_Aansluitbijdrage_WKO_UitlegUtil;29.3126287
