titel;bedrag
[text];[MEUR/Yr]
Leverancier_Aansluitbijdrage_GeoThermie_Woning;-2.33160919
Leverancier_Aansluitbijdrage_RestWarmte_Woning;-4.24401817
Leverancier_Aansluitbijdrage_BioWKK_Woning;-1.4075077
Leverancier_Aansluitbijdrage_WijkWKK_Woning;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegWoning;-0.349090936
Leverancier_Aansluitbijdrage_RestWarmte_UitlegWoning;-2.25539692
Leverancier_Aansluitbijdrage_BioWKK_UitlegWoning;-0.135682969
Leverancier_Aansluitbijdrage_WijkWKK_UitlegWoning;0
Leverancier_Aansluitbijdrage_GeoThermie_Utiliteit;-7.81656783
Leverancier_Aansluitbijdrage_RestWarmte_Utiliteit;-14.2951711
Leverancier_Aansluitbijdrage_BioWKK_Utiliteit;-7.10720767
Leverancier_Aansluitbijdrage_WijkWKK_Utiliteit;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegUtil;-0.0343799362
Leverancier_Aansluitbijdrage_RestWarmte_UitlegUtil;-0.0964283421
Leverancier_Aansluitbijdrage_BioWKK_UitlegUtil;-0.0314652969
Leverancier_Aansluitbijdrage_WijkWKK_UitlegUtil;0
Leverancier_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
Leverancier_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
Leverancier_Aansluitbijdrage_BioWKK_Glastuinbouw;0
Leverancier_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
Leverancier_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
Leverancier_Aansluitbijdrage_BioWKK_UitlegGlTb;0
Leverancier_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
InpandigeDistributie_GeoThermie;1.3702474
InpandigeDistributie_RestWarmte;3.43571328
InpandigeDistributie_BioWKK;1.35750302
InpandigeDistributie_WijkWKK;0
InpandigeDistributeur_GeoThermie_EIA;0
InpandigeDistributeur_RestWarmte_EIA;0
InpandigeDistributeur_BioWKK_EIA;0
InpandigeDistributeur_WijkWKK_EIA;0
WijkDistributie_GeoThermie;-31.329685
WijkDistributie_RestWarmte;-63.3268576
WijkDistributie_BioWKK;-26.7174802
WijkDistributie_WijkWKK;0
WijkDistributeur_GeoThermie_EIA;0
WijkDistributeur_RestWarmte_EIA;0
WijkDistributeur_BioWKK_EIA;0
WijkDistributeur_WijkWKK_EIA;0
PrimairTransport_GeoThermie;0
PrimairTransport_RestWarmte;-18.4628618
PrimairTransport_BioWKK;0
PrimairTransport_WijkWKK;0
PrimairTransporteur_GeoThermie_EIA;0
PrimairTransporteur_RestWarmte_EIA;0
PrimairTransporteur_BioWKK_EIA;0
PrimairTransporteur_WijkWKK_EIA;0
Opwekking_GeoThermie;-44.0177121
Opwekking_RestWarmte;-5.70550255
Opwekking_BioWKK;-16.8201648
Opwekking_WijkWKK;0
GeoThermie_GeoThermie_EIA;0
RestWarmte_RestWarmte_EIA;0
BioWKK_BioWKK_EIA;0
WijkWKK_WijkWKK_EIA;0
Leverancier_Aansluitbijdrage_WKO_Woning;0
Leverancier_Aansluitbijdrage_WKO_UitlegWoning;-229.423713
Leverancier_Aansluitbijdrage_WKO_Utiliteit;-13.9528584
Leverancier_Aansluitbijdrage_WKO_UitlegUtil;0
InpandigeDistributie_WKO;-98.1691594
InpandigeDistributeur_WKO_EIA;0
WijkDistributie_WKO;-80.5862228
WijkDistributeur_WKO_EIA;0
Opwekking_WKO;-179.731312
WKO_WKO_EIA;0
KL_e_Aansluitbijdrage_GeoThermie_Woning;1.87588173
KL_e_Aansluitbijdrage_RestWarmte_Woning;3.41449853
KL_e_Aansluitbijdrage_BioWKK_Woning;1.1324016
KL_e_Aansluitbijdrage_WijkWKK_Woning;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegWoning;0.28085895
KL_e_Aansluitbijdrage_RestWarmte_UitlegWoning;1.81456562
KL_e_Aansluitbijdrage_BioWKK_UitlegWoning;0.109162892
KL_e_Aansluitbijdrage_WijkWKK_UitlegWoning;0
KL_e_Aansluitbijdrage_GeoThermie_Utiliteit;6.28877122
KL_e_Aansluitbijdrage_RestWarmte_Utiliteit;11.5010914
KL_e_Aansluitbijdrage_BioWKK_Utiliteit;5.7180599
KL_e_Aansluitbijdrage_WijkWKK_Utiliteit;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegUtil;0.0276601647
KL_e_Aansluitbijdrage_RestWarmte_UitlegUtil;0.0775808253
KL_e_Aansluitbijdrage_BioWKK_UitlegUtil;0.0253152096
KL_e_Aansluitbijdrage_WijkWKK_UitlegUtil;0
KL_e_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
KL_e_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_e_Aansluitbijdrage_BioWKK_Glastuinbouw;0
KL_e_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
KL_e_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
KL_e_Aansluitbijdrage_BioWKK_UitlegGlTb;0
KL_e_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
InpandigeDistributeur_GeoThermie;-1.76927093
InpandigeDistributeur_RestWarmte;-4.43621177
InpandigeDistributeur_BioWKK;-1.75281532
InpandigeDistributeur_WijkWKK;0
Subsidie_GeoThermie_EIA_id;0
Subsidie_RestWarmte_EIA_id;0
Subsidie_BioWKK_EIA_id;0
Subsidie_WijkWKK_EIA_id;0
WijkDistributeur_GeoThermie;40.4530606
WijkDistributeur_RestWarmte;81.7679849
WijkDistributeur_BioWKK;34.4977566
WijkDistributeur_WijkWKK;0
Subsidie_GeoThermie_EIA_wd;0
Subsidie_RestWarmte_EIA_wd;0
Subsidie_BioWKK_EIA_wd;0
Subsidie_WijkWKK_EIA_wd;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;23.8393481
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
Subsidie_GeoThermie_EIA_pt;0
Subsidie_RestWarmte_EIA_pt;0
Subsidie_BioWKK_EIA_pt;0
Subsidie_WijkWKK_EIA_pt;0
GeoThermie_GeoThermie;56.8359107
RestWarmte_RestWarmte;7.36697609
BioWKK_BioWKK;21.7182888
WijkWKK_WijkWKK;0
Subsidie_GeoThermie_EIA_ov;0
Subsidie_RestWarmte_EIA_ov;0
Subsidie_BioWKK_EIA_ov;0
Subsidie_WijkWKK_EIA_ov;0
KL_e_Aansluitbijdrage_WKO_Woning;0
KL_e_Aansluitbijdrage_WKO_UitlegWoning;184.581427
KL_e_Aansluitbijdrage_WKO_Utiliteit;11.2256858
KL_e_Aansluitbijdrage_WKO_UitlegUtil;0
InpandigeDistributeur_WKO;126.756555
Subsidie_WKO_EIA_id;0
WijkDistributeur_WKO;104.053372
Subsidie_WKO_EIA_wd;0
WKO_WKO;232.070053
Subsidie_WKO_EIA_ov;0
