titel;bedrag
[text];[MEUR/Yr]
GasNet_kapitaallasten;1363.60559
GasNet_verwijderkosten;55.8203628
ElektriciteitsNet_kapitaallasten;672.874355
ElektriciteitsNet_netverzwaring;45.059645
