titel;bedrag
[text];[MEUR/Yr]
KL_p_GeoThermie;-40.4530606
KL_p_RestWarmte;-81.7679849
KL_p_BioWKK;-34.4977566
KL_p_WijkWKK;0
Onderhoud_GeoThermie;-19.494691
Onderhoud_RestWarmte;-116.326102
Onderhoud_BioWKK;-16.5177903
Onderhoud_WijkWKK;0
Admin_GeoThermie;-14.0658124
Admin_RestWarmte;-88.3521744
Admin_BioWKK;-11.5237239
Admin_WijkWKK;0
Precario_GeoThermie;-5.88696804
Precario_RestWarmte;-39.2665749
Precario_BioWKK;-5.80195739
Precario_WijkWKK;0
AardGas_GeoThermie_bijstook;-19.9170023
AardGas_RestWarmte_bijstook;-87.3481429
AardGas_BioWKK_bijstook;-15.7766779
AardGas_WijkWKK_bijstook;0
EnergieHeffing_GeoThermie_bijstook;-19.677759
EnergieHeffing_RestWarmte_bijstook;-86.2989159
EnergieHeffing_BioWKK_bijstook;-15.5871683
EnergieHeffing_WijkWKK_bijstook;0
KL_p_WKO;-104.053372
Precario_WKO;-45.8902015
KL_p_GeoThermie_EIA;0
KL_p_RestWarmte_EIA;0
KL_p_BioWKK_EIA;0
KL_p_WijkWKK_EIA;0
Subsidie_GeoThermie_EEA;0
Subsidie_RestWarmte_EEA;0
Subsidie_BioWKK_EEA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;718.560263
KL_p_WKO_EIA;0
Subsidie_WKO_EEA;0
Leverancier_VerrekeningWKO;149.943573
