titel;bedrag
[text];[MEUR]
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;0
KL_e_EWV;0
KL_e_hWP;0
KL_e_Gebouwverbetering;-20339.2594
KL_e_Aansluitbijdrage_GeoThermie;-159.290293
KL_e_Aansluitbijdrage_RestWarmte;-108.11648
KL_e_Aansluitbijdrage_BioWKK;-17.5138133
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_projectmanagement;-67.02225
KL_e_ongeriefsvergoeding;-26.723375
KL_e_Aansluitbijdrage_WKO;-467.385326
KL_e_projectmanagement_WKO;-78.5433
KL_e_ongeriefsvergoeding_WKO;-36.192125
KL_e_EIA30;0
KL_e_EIA15;0
KL_e_EIA;0
KL_e_EIA_WKO;0
