titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-37.7771881
EnergieHeffing_AardGas;-57.503841
GasNet_Vastrecht;-55.0667208
Elektriciteit_maatschappelijk;-379.918971
EnergieHeffing_Elektriciteit;-160.273832
ElektriciteitsNet_Vastrecht;-83.7353448
UitlegUtil_Eigenaar_VergoedingLabelSprong;0
UitlegUtil_Eigenaar_VergoedingZonPV;0
UitlegUtil_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-1.91290496
Leverancier_Vastrecht_RestWarmte;-7.92285167
Leverancier_Vastrecht_BioWKK;-1.04182061
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-1.09059585
Leverancier_Warmte_RestWarmte;-4.41122471
Leverancier_Warmte_BioWKK;-0.574596931
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-0.0348019247
Comfort_Koude_WKO;0
