titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-13.7447072
EnergieHeffing_AardGas;-9.01995832
GasNet_Vastrecht;-15.4057562
Elektriciteit_maatschappelijk;-89.433559
EnergieHeffing_Elektriciteit;-57.0496158
ElektriciteitsNet_Vastrecht;-23.6438376
UitlegUtil_Eigenaar_VergoedingLabelSprong;0
UitlegUtil_Eigenaar_VergoedingZonPV;0
UitlegUtil_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-0.241092166
Leverancier_Vastrecht_RestWarmte;-3.10196151
Leverancier_Vastrecht_BioWKK;-0.380653671
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-0.10835778
Leverancier_Warmte_RestWarmte;-1.33530186
Leverancier_Warmte_BioWKK;-0.168458515
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;0
Comfort_Koude_WKO;0
