titel;bedrag
[text];[MEUR/Yr]
EmissieRechten_CO2Woning;0
EmissieRechten_CO2UitlegWoning;0
EmissieRechten_CO2Utiliteit;0
EmissieRechten_CO2UitlegUtil;0
EmissieRechten_CO2Glastuinbouw;0
EmissieRechten_CO2UitlegGlTb;0
GasNet_Netkosten_Woning;-1392.29717
GasNet_Netkosten_UitlegWoning;0
GasNet_Netkosten_Utiliteit;-492.171236
GasNet_Netkosten_UitlegUtil;0
GasNet_Netkosten_Glastuinbouw;-267.139168
GasNet_Netkosten_UitlegGlTb;0
Woning_Gebruiker_maatschappelijk;3838.76219
UitlegWoning_Gebruiker_maatschappelijk;0
Utiliteit_Gebruiker_maatschappelijk;1446.67282
UitlegUtil_Gebruiker_maatschappelijk;0
Glastuinbouw_Gebruiker_maatschappelijk;870.040408
UitlegGlTb_Gebruiker_maatschappelijk;0
WijkDistributeur_RestWarmte_bijstook;61.5449592
