titel;bedrag
[text];[MEUR/Yr]
Woning_Eigenaar_Verrekening;-14.026
InpandigeDistributeur_Verrekening;-6.238305
WijkDistributeur_Verrekening;-253.636747
PrimairTransporteur_Verrekening;-45.9312421
RestWarmte_Verrekening;-118.398095
Admin_RestWarmte;-10.9705787
KL_p_Aansluitbijdrage_RestWarmte_Woning;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegWoning;0
KL_p_Aansluitbijdrage_RestWarmte_Utiliteit;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegUtil;0
KL_p_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
KL_p_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
Woning_Gebruiker_Vastrecht_RestWarmte;60.9533363
UitlegWoning_Gebruiker_Vastrecht_RestWarmte;0
Utiliteit_Gebruiker_Vastrecht_RestWarmte;48.7524512
UitlegUtil_Gebruiker_Vastrecht_RestWarmte;0
Glastuinbouw_Gebruiker_Vastrecht_RestWarmte;0
UitlegGlTb_Gebruiker_Vastrecht_RestWarmte;0
Woning_Gebruiker_Warmte_RestWarmte;188.275907
UitlegWoning_Gebruiker_Warmte_RestWarmte;0
Utiliteit_Gebruiker_Warmte_RestWarmte;83.2359265
UitlegUtil_Gebruiker_Warmte_RestWarmte;0
Glastuinbouw_Gebruiker_Warmte_RestWarmte;64.0555591
UitlegGlTb_Gebruiker_Warmte_RestWarmte;0
