titel;bedrag
[text];[MEUR/Yr]
KL_p_GeoThermie;1.76589932
KL_p_RestWarmte;4.84528436
KL_p_BioWKK;1.21684033
KL_p_WijkWKK;0
Onderhoud_GeoThermie;-1.30382932
Onderhoud_RestWarmte;-9.6064687
Onderhoud_BioWKK;-0.403459142
Onderhoud_WijkWKK;0
KL_p_WKO;-192.385925
KL_p_GeoThermie_EIA;0
KL_p_RestWarmte_EIA;0
KL_p_BioWKK_EIA;0
KL_p_WijkWKK_EIA;0
Subsidie_GeoThermie_EEA;0
Subsidie_RestWarmte_EEA;0
Subsidie_BioWKK_EEA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;3.48573315
KL_p_WKO_EIA;0
Subsidie_WKO_EEA;0
Leverancier_VerrekeningWKO;192.385925
