titel;bedrag
[text];[MEUR/Yr]
KL_e_projectmanagemente;0.813520702
WijkDistributeur_GeoThermie;10.2736429
WijkDistributeur_RestWarmte;81.646142
WijkDistributeur_BioWKK;5.70241657
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;14.2743453
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;2.31009084
RestWarmte_;5.32113996
BioWKK_;5.03548527
WijkWKK_;0
Leverancier_GeoThermie;4.40406845
Leverancier_RestWarmte;19.6262615
Leverancier_BioWKK;3.10149012
Leverancier_WijkWKK;0
KL_e_projectmanagement_WKO;0
