titel;bedrag
[text];[MEUR/Yr]
Woning_Gebruiker_Aardgas;883.958133
UitlegWoning_Gebruiker_Aardgas;47.4114529
Woning_Gebruiker_VastrechtGasNet;246.385606
UitlegWoning_Gebruiker_VastrechtGasNet;18.8758144
KL_e_Aansluitbijdrage_AardGasWoning;0
KL_e_Aansluitbijdrage_AardGasUitlegWoning;4.1580059
Woning_Gebruiker_Elektriciteit;785.811962
UitlegWoning_Gebruiker_Elektriciteit;205.808363
Woning_Gebruiker_VastrechtElektriciteitsNet;373.128386
UitlegWoning_Gebruiker_VastrechtElektriciteitsNet;98.3843317
KL_e_ElektriciteitAansluitbijdrageWoning;0
KL_e_ElektriciteitAansluitbijdrageUitlegWoning;10.5908115
KL_e_Woning30j;0
KL_e_UitlegWoning30j;0
KL_e_Woning15j;0
KL_e_UitlegWoning15j;0
Woning_Eigenaar_LokaleOpwekking_OA;0
UitlegWoning_Eigenaar_LokaleOpwekking_OA;0
KL_e_GebouwverbeteringWoning;7.86333061
KL_e_GebouwverbeteringUitlegWoning;0
KL_e_Aansluitbijdrage_GeoThermie_Woning;0.274744033
KL_e_Aansluitbijdrage_RestWarmte_Woning;0.552923448
KL_e_Aansluitbijdrage_BioWKK_Woning;0.0945125813
KL_e_Aansluitbijdrage_WijkWKK_Woning;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegWoning;0.0713778239
KL_e_Aansluitbijdrage_RestWarmte_UitlegWoning;0.325794333
KL_e_Aansluitbijdrage_BioWKK_UitlegWoning;0.0284357051
KL_e_Aansluitbijdrage_WijkWKK_UitlegWoning;0
Woning_Gebruiker_Vastrecht_GeoThermie;1.27537054
Woning_Gebruiker_Vastrecht_RestWarmte;12.3147744
Woning_Gebruiker_Vastrecht_BioWKK;0.438730409
Woning_Gebruiker_Vastrecht_WijkWKK;0
UitlegWoning_Gebruiker_Vastrecht_GeoThermie;0.0461827301
UitlegWoning_Gebruiker_Vastrecht_RestWarmte;2.75639066
UitlegWoning_Gebruiker_Vastrecht_BioWKK;0.0183984103
UitlegWoning_Gebruiker_Vastrecht_WijkWKK;0
Woning_Gebruiker_Warmte_GeoThermie;3.91448727
Woning_Gebruiker_Warmte_RestWarmte;38.4831868
Woning_Gebruiker_Warmte_BioWKK;1.45022309
Woning_Gebruiker_Warmte_WijkWKK;0
UitlegWoning_Gebruiker_Warmte_GeoThermie;0.115427293
UitlegWoning_Gebruiker_Warmte_RestWarmte;6.81156844
UitlegWoning_Gebruiker_Warmte_BioWKK;0.0469278667
UitlegWoning_Gebruiker_Warmte_WijkWKK;0
KL_e_Aansluitbijdrage_WKO_Woning;0
KL_e_Aansluitbijdrage_WKO_UitlegWoning;106.915434
Woning_Gebruiker_Verbruik_WKO;0
UitlegWoning_Gebruiker_Verbruik_WKO;231.127458
