titel;bedrag
[text];[MEUR/Yr]
Leverancier_Aansluitbijdrage_GeoThermie_Woning;-1.62614504
Leverancier_Aansluitbijdrage_RestWarmte_Woning;-3.2726233
Leverancier_Aansluitbijdrage_BioWKK_Woning;-0.559397646
Leverancier_Aansluitbijdrage_WijkWKK_Woning;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegWoning;-0.422468482
Leverancier_Aansluitbijdrage_RestWarmte_UitlegWoning;-1.92829971
Leverancier_Aansluitbijdrage_BioWKK_UitlegWoning;-0.168304223
Leverancier_Aansluitbijdrage_WijkWKK_UitlegWoning;0
Leverancier_Aansluitbijdrage_GeoThermie_Utiliteit;-5.84016129
Leverancier_Aansluitbijdrage_RestWarmte_Utiliteit;-11.758739
Leverancier_Aansluitbijdrage_BioWKK_Utiliteit;-3.87888704
Leverancier_Aansluitbijdrage_WijkWKK_Utiliteit;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegUtil;-0.0767496007
Leverancier_Aansluitbijdrage_RestWarmte_UitlegUtil;-0.170135559
Leverancier_Aansluitbijdrage_BioWKK_UitlegUtil;-0.0647879376
Leverancier_Aansluitbijdrage_WijkWKK_UitlegUtil;0
Leverancier_Aansluitbijdrage_GeoThermie_Glastuinbouw;0
Leverancier_Aansluitbijdrage_RestWarmte_Glastuinbouw;0
Leverancier_Aansluitbijdrage_BioWKK_Glastuinbouw;0
Leverancier_Aansluitbijdrage_WijkWKK_Glastuinbouw;0
Leverancier_Aansluitbijdrage_GeoThermie_UitlegGlTb;0
Leverancier_Aansluitbijdrage_RestWarmte_UitlegGlTb;0
Leverancier_Aansluitbijdrage_BioWKK_UitlegGlTb;0
Leverancier_Aansluitbijdrage_WijkWKK_UitlegGlTb;0
InpandigeDistributie_GeoThermie;1.36763618
InpandigeDistributie_RestWarmte;3.75252776
InpandigeDistributie_BioWKK;0.942406427
InpandigeDistributie_WijkWKK;0
InpandigeDistributeur_GeoThermie_EIA;0
InpandigeDistributeur_RestWarmte_EIA;0
InpandigeDistributeur_BioWKK_EIA;0
InpandigeDistributeur_WijkWKK_EIA;0
WijkDistributie_GeoThermie;-24.2439823
WijkDistributie_RestWarmte;-52.8427827
WijkDistributie_BioWKK;-14.2242105
WijkDistributie_WijkWKK;0
WijkDistributeur_GeoThermie_EIA;0
WijkDistributeur_RestWarmte_EIA;0
WijkDistributeur_BioWKK_EIA;0
WijkDistributeur_WijkWKK_EIA;0
PrimairTransport_GeoThermie;0
PrimairTransport_RestWarmte;-14.1354685
PrimairTransport_BioWKK;0
PrimairTransport_WijkWKK;0
PrimairTransporteur_GeoThermie_EIA;0
PrimairTransporteur_RestWarmte_EIA;0
PrimairTransporteur_BioWKK_EIA;0
PrimairTransporteur_WijkWKK_EIA;0
Opwekking_GeoThermie;-34.7763686
Opwekking_RestWarmte;-5.37904202
Opwekking_BioWKK;-9.67317302
Opwekking_WijkWKK;0
GeoThermie_GeoThermie_EIA;0
RestWarmte_RestWarmte_EIA;0
BioWKK_BioWKK_EIA;0
WijkWKK_WijkWKK_EIA;0
Leverancier_Aansluitbijdrage_WKO_Woning;0
Leverancier_Aansluitbijdrage_WKO_UitlegWoning;-632.807201
Leverancier_Aansluitbijdrage_WKO_Utiliteit;-24.3876759
Leverancier_Aansluitbijdrage_WKO_UitlegUtil;0
InpandigeDistributie_WKO;-148.997142
InpandigeDistributeur_WKO_EIA;0
WijkDistributie_WKO;-223.228677
WijkDistributeur_WKO_EIA;0
Opwekking_WKO;-428.496877
WKO_WKO_EIA;0
KL_e_Aansluitbijdrage_GeoThermie_Woning;1.30830492
KL_e_Aansluitbijdrage_RestWarmte_Woning;2.6329688
KL_e_Aansluitbijdrage_BioWKK_Woning;0.450059911
KL_e_Aansluitbijdrage_WijkWKK_Woning;0
KL_e_Aansluitbijdrage_GeoThermie_UitlegWoning;0.3398944
