titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-2198.72398
EnergieHeffing_AardGas;-3333.04801
BTW_Aardgas;-1161.67212
GasNet_Vastrecht;-1161.62222
BTW_VastrechtGasNet;-243.940667
Elektriciteit_maatschappelijk;-1796.98727
EnergieHeffing_Elektriciteit;-1944.97446
BTW_Elektriciteit;-785.811962
ElektriciteitsNet_Vastrecht;-1776.80184
BTW_VastrechtElektriciteitsNet;-373.128386
Woning_Eigenaar_VergoedingLabelSprong;-625.368851
Woning_Eigenaar_VergoedingZonPV;0
Woning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-11.5715119
Leverancier_Vastrecht_RestWarmte;-61.5140843
Leverancier_Vastrecht_BioWKK;-4.75134861
Leverancier_Vastrecht_WijkWKK;0
BTW_Vastrecht_GeoThermie;-2.43001751
BTW_Vastrecht_RestWarmte;-12.9179577
BTW_Vastrecht_BioWKK;-0.997783209
BTW_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-47.1469989
Leverancier_Warmte_RestWarmte;-264.734413
Leverancier_Warmte_BioWKK;-20.5326886
Leverancier_Warmte_WijkWKK;0
BTW_Warmte_GeoThermie;-9.90086977
BTW_Warmte_RestWarmte;-55.5942268
BTW_Warmte_BioWKK;-4.31186461
BTW_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;0
BTW_Verbruik_WKO;0
Comfort_Koude_WKO;0
