titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-10.9551542
EnergieHeffing_AardGas;-26.5542228
BTW_Aardgas;-7.87696916
GasNet_Vastrecht;-11.4637496
BTW_VastrechtGasNet;-2.40738741
Elektriciteit_maatschappelijk;-1596.46485
EnergieHeffing_Elektriciteit;-518.615508
BTW_Elektriciteit;-444.166876
ElektriciteitsNet_Vastrecht;-780.818885
BTW_VastrechtElektriciteitsNet;-163.971966
UitlegWoning_Eigenaar_VergoedingLabelSprong;0
UitlegWoning_Eigenaar_VergoedingZonPV;0
UitlegWoning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-7.86364582
Leverancier_Vastrecht_RestWarmte;-18.6487564
Leverancier_Vastrecht_BioWKK;-0.529179764
Leverancier_Vastrecht_WijkWKK;0
BTW_Vastrecht_GeoThermie;-1.65136562
BTW_Vastrecht_RestWarmte;-3.91623885
BTW_Vastrecht_BioWKK;-0.11112775
BTW_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-39.8860483
Leverancier_Warmte_RestWarmte;-100.255243
Leverancier_Warmte_BioWKK;-2.99461436
Leverancier_Warmte_WijkWKK;0
BTW_Warmte_GeoThermie;-8.37607015
BTW_Warmte_RestWarmte;-21.0536009
BTW_Warmte_BioWKK;-0.628869016
BTW_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-1583.1141
BTW_Verbruik_WKO;-332.453961
Comfort_Koude_WKO;338.902881
