titel;bedrag
[text];[MEUR/Yr]
KL_e_AardGas;0
KL_e_Elektriciteit;0
KL_e_ZonneBoiler;0
KL_e_Zon_PV;0
KL_e_mWKK;0
KL_e_eWP;-5.26860001
KL_e_EWV;0
KL_e_hWP;0
Onderhoud_LokaleOpwekking;-2.25482347
KL_e_Gebouwverbetering;-67.2276229
KL_e_Aansluitbijdrage_GeoThermie;-9.48234984
KL_e_Aansluitbijdrage_RestWarmte;-17.3416027
KL_e_Aansluitbijdrage_BioWKK;-8.62181855
KL_e_Aansluitbijdrage_WijkWKK;0
KL_e_Aansluitbijdrage_WKO;-16.9263401
Utiliteit_Gebruiker_VergoedingLabelSprong;81.6865531
Utiliteit_Gebruiker_VergoedingZonPV;0
Utiliteit_Gebruiker_VergoedingZonneBoiler;0
Subsidie_LokaleOpwekking;0
KL_e_EIA30;0
KL_e_EIA15;0
