titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-844.214282
EnergieHeffing_AardGas;-785.257309
GasNet_Vastrecht;-405.583431
Elektriciteit_maatschappelijk;-2881.71976
EnergieHeffing_Elektriciteit;-765.331522
ElektriciteitsNet_Vastrecht;-779.652355
Utiliteit_Eigenaar_VergoedingLabelSprong;-81.6865531
Utiliteit_Eigenaar_VergoedingZonPV;0
Utiliteit_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-44.7642282
Leverancier_Vastrecht_RestWarmte;-126.733024
Leverancier_Vastrecht_BioWKK;-46.368781
Leverancier_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-119.109775
Leverancier_Warmte_RestWarmte;-267.913094
Leverancier_Warmte_BioWKK;-99.0992282
Leverancier_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-192.481166
Comfort_Koude_WKO;0
