titel;bedrag
[text];[MEUR]
KL_p_GeoThermie;-45.264034
KL_p_RestWarmte;-74.386842
KL_p_BioWKK;-14.5186556
KL_p_WijkWKK;0
KL_p_WKO;2739.03895
