titel;bedrag
[text];[MEUR/Yr]
KL_p_GeoThermie;-39.7203382
KL_p_RestWarmte;-72.5710488
KL_p_BioWKK;-18.3663784
KL_p_WijkWKK;0
Onderhoud_GeoThermie;-17.3061993
Onderhoud_RestWarmte;-102.110279
Onderhoud_BioWKK;-7.47203897
Onderhoud_WijkWKK;0
Admin_GeoThermie;-12.7784212
Admin_RestWarmte;-80.9181762
Admin_BioWKK;-5.32554712
Admin_WijkWKK;0
Precario_GeoThermie;-6.34900134
Precario_RestWarmte;-40.6288098
Precario_BioWKK;-3.32408609
Precario_WijkWKK;0
AardGas_GeoThermie_bijstook;-16.6147941
AardGas_RestWarmte_bijstook;-69.5246339
AardGas_BioWKK_bijstook;-7.35955158
AardGas_WijkWKK_bijstook;0
EnergieHeffing_GeoThermie_bijstook;-13.7854633
EnergieHeffing_RestWarmte_bijstook;-57.6852941
EnergieHeffing_BioWKK_bijstook;-6.10629461
EnergieHeffing_WijkWKK_bijstook;0
KL_p_WKO;-538.723391
Precario_WKO;-119.733367
KL_p_GeoThermie_EIA;0
KL_p_RestWarmte_EIA;0
KL_p_BioWKK_EIA;0
KL_p_WijkWKK_EIA;0
Subsidie_GeoThermie_EEA;0
Subsidie_RestWarmte_EEA;0
Subsidie_BioWKK_EEA;0
Subsidie_WijkWKK_EEA;0
Leverancier_Verrekening;577.946355
KL_p_WKO_EIA;0
Subsidie_WKO_EEA;0
Leverancier_VerrekeningWKO;658.456758
