titel;bedrag
[text];[MEUR/Yr]
KL_e_projectmanagemente;0.871345805
WijkDistributeur_GeoThermie;12.7784212
WijkDistributeur_RestWarmte;80.9181762
WijkDistributeur_BioWKK;5.32554712
WijkDistributeur_WijkWKK;0
PrimairTransporteur_GeoThermie;0
PrimairTransporteur_RestWarmte;13.1718796
PrimairTransporteur_BioWKK;0
PrimairTransporteur_WijkWKK;0
GeoThermie_;2.74785521
RestWarmte_;4.91100904
BioWKK_;4.46182006
WijkWKK_;0
Leverancier_GeoThermie;5.75925968
Leverancier_RestWarmte;20.2459807
Leverancier_BioWKK;3.12176815
Leverancier_WijkWKK;0
KL_e_projectmanagement_WKO;0
