titel;bedrag
[text];[MEUR/Yr]
Woning_Gebruiker_AardGas;1777.97876
UitlegWoning_Gebruiker_AardGas;127.141385
Utiliteit_Gebruiker_AardGas;503.814875
UitlegUtil_Gebruiker_AardGas;39.0558672
Glastuinbouw_Gebruiker_AardGas;84.4823082
UitlegGlTb_Gebruiker_AardGas;0
Woning_Gebruiker_Elektriciteit;1876.75486
UitlegWoning_Gebruiker_Elektriciteit;356.656164
Utiliteit_Gebruiker_Elektriciteit;760.508103
UitlegUtil_Gebruiker_Elektriciteit;204.517469
Glastuinbouw_Gebruiker_Elektriciteit;51.0387916
UitlegGlTb_Gebruiker_Elektriciteit;0
WijkDistributeur_GeoThermie_bijstook;13.7854633
WijkDistributeur_RestWarmte_bijstook;57.6852941
WijkDistributeur_BioWKK_bijstook;6.10629461
WijkDistributeur_WijkWKK_bijstook;0
GeoThermie_Opwekking;0
RestWarmte_Opwekking;0
BioWKK_Opwekking;0
WijkWKK_Opwekking;0
WKO_Opwekking;171.670756
