titel;bedrag
[text];[MEUR/Yr]
Netwerk_kapitaallasten;-1520.26634
Netwerk_verwijderkosten;-46.0775776
Onderhoud_;-3146.54741
AardGas_Netkosten_Woning;1156.85081
AardGas_Netkosten_UitlegWoning;80.5853449
AardGas_Netkosten_Utiliteit;320.008048
AardGas_Netkosten_UitlegUtil;25.1135108
AardGas_Netkosten_Glastuinbouw;255.73023
AardGas_Netkosten_UitlegGlTb;0
Woning_Gebruiker_Vastrecht;1129.15421
UitlegWoning_Gebruiker_Vastrecht;114.892444
Utiliteit_Gebruiker_Vastrecht;400.214337
UitlegUtil_Gebruiker_Vastrecht;72.4729438
Glastuinbouw_Gebruiker_Vastrecht;0
UitlegGlTb_Gebruiker_Vastrecht;0
KL_e_Aansluitbijdrage_Woning;0
KL_e_Aansluitbijdrage_UitlegWoning;25.3087603
KL_e_Aansluitbijdrage_Utiliteit;0
KL_e_Aansluitbijdrage_UitlegUtil;11.9733745
KL_e_Aansluitbijdrage_Glastuinbouw;0
KL_e_Aansluitbijdrage_UitlegGlTb;0
