titel;bedrag
[text];[MEUR/Yr]
EmissieRechten_CO2Woning;0
EmissieRechten_CO2UitlegWoning;0
EmissieRechten_CO2Utiliteit;0
EmissieRechten_CO2UitlegUtil;0
EmissieRechten_CO2Glastuinbouw;0
EmissieRechten_CO2UitlegGlTb;0
GasNet_Netkosten_Woning;-1156.85081
GasNet_Netkosten_UitlegWoning;-80.5853449
GasNet_Netkosten_Utiliteit;-320.008048
GasNet_Netkosten_UitlegUtil;-25.1135108
GasNet_Netkosten_Glastuinbouw;-255.73023
GasNet_Netkosten_UitlegGlTb;0
Woning_Gebruiker_maatschappelijk;2267.11702
UitlegWoning_Gebruiker_maatschappelijk;159.97931
Utiliteit_Gebruiker_maatschappelijk;662.906985
UitlegUtil_Gebruiker_maatschappelijk;49.5021091
Glastuinbouw_Gebruiker_maatschappelijk;582.242935
UitlegGlTb_Gebruiker_maatschappelijk;0
WijkDistributeur_GeoThermie_bijstook;16.6147941
WijkDistributeur_RestWarmte_bijstook;69.5246339
WijkDistributeur_BioWKK_bijstook;7.35955158
WijkDistributeur_WijkWKK_bijstook;0
