titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;-82.2166472
EnergieHeffing_AardGas;-54.6389099
BTW_Aardgas;-28.739667
GasNet_Vastrecht;-47.4504578
BTW_VastrechtGasNet;-9.96459614
Elektriciteit_maatschappelijk;-298.404564
EnergieHeffing_Elektriciteit;-140.214817
BTW_Elektriciteit;-92.11007
ElektriciteitsNet_Vastrecht;-244.792826
BTW_VastrechtElektriciteitsNet;-51.4064935
UitlegWoning_Eigenaar_VergoedingLabelSprong;0
UitlegWoning_Eigenaar_VergoedingZonPV;0
UitlegWoning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_GeoThermie;-0.0393194616
Leverancier_Vastrecht_RestWarmte;-10.6692657
Leverancier_Vastrecht_BioWKK;-0.0224202202
Leverancier_Vastrecht_WijkWKK;0
BTW_Vastrecht_GeoThermie;-0.00825708695
BTW_Vastrecht_RestWarmte;-2.2405458
BTW_Vastrecht_BioWKK;-0.00470824625
BTW_Vastrecht_WijkWKK;0
Leverancier_Warmte_GeoThermie;-0.119981945
Leverancier_Warmte_RestWarmte;-27.9904097
Leverancier_Warmte_BioWKK;-0.0578489991
Leverancier_Warmte_WijkWKK;0
BTW_Warmte_GeoThermie;-0.0251962084
BTW_Warmte_RestWarmte;-5.87798604
BTW_Warmte_BioWKK;-0.0121482898
BTW_Warmte_WijkWKK;0
Leverancier_Verbruik_WKO;-611.409164
BTW_Verbruik_WKO;-128.395924
Comfort_Koude_WKO;168.942487
